day,device,browser,channel,location,visitors,signups
2025-05-19,desktop,chrome,organic,northern,522,30
2025-05-19,desktop,chrome,organic,southern,263,15
2025-05-19,desktop,chrome,organic,eastern,124,2
2025-05-19,desktop,chrome,organic,western,276,6
2025-05-19,desktop,chrome,organic,central,137,5
2025-05-19,desktop,chrome,paid,northern,201,17
2025-05-19,desktop,chrome,paid,southern,93,9
2025-05-19,desktop,chrome,paid,eastern,52,4
2025-05-19,desktop,chrome,paid,western,96,3
2025-05-19,desktop,chrome,paid,central,68,4
2025-05-19,desktop,firefox,organic,northern,307,14
2025-05-19,desktop,firefox,organic,southern,149,11
2025-05-19,desktop,firefox,organic,eastern,80,4
2025-05-19,desktop,firefox,organic,western,132,6
2025-05-19,desktop,firefox,organic,central,90,3
2025-05-19,desktop,firefox,paid,northern,125,8
2025-05-19,desktop,firefox,paid,southern,57,4
2025-05-19,desktop,firefox,paid,eastern,29,2
2025-05-19,desktop,firefox,paid,western,69,4
2025-05-19,desktop,firefox,paid,central,32,1
2025-05-19,desktop,safari,organic,northern,191,13
2025-05-19,desktop,safari,organic,southern,101,9
2025-05-19,desktop,safari,organic,eastern,59,2
2025-05-19,desktop,safari,organic,western,103,3
2025-05-19,desktop,safari,organic,central,62,3
2025-05-19,desktop,safari,paid,northern,81,10
2025-05-19,desktop,safari,paid,southern,49,2
2025-05-19,desktop,safari,paid,eastern,16,0
2025-05-19,desktop,safari,paid,western,46,1
2025-05-19,desktop,safari,paid,central,31,1
2025-05-19,tablet,chrome,organic,northern,176,7
2025-05-19,tablet,chrome,organic,southern,73,4
2025-05-19,tablet,chrome,organic,eastern,46,1
2025-05-19,tablet,chrome,organic,western,80,3
2025-05-19,tablet,chrome,organic,central,43,0
2025-05-19,tablet,chrome,paid,northern,80,6
2025-05-19,tablet,chrome,paid,southern,36,2
2025-05-19,tablet,chrome,paid,eastern,15,2
2025-05-19,tablet,chrome,paid,western,30,1
2025-05-19,tablet,chrome,paid,central,24,0
2025-05-19,tablet,firefox,organic,northern,109,5
2025-05-19,tablet,firefox,organic,southern,55,1
2025-05-19,tablet,firefox,organic,eastern,20,1
2025-05-19,tablet,firefox,organic,western,48,0
2025-05-19,tablet,firefox,organic,central,32,0
2025-05-19,tablet,firefox,paid,northern,34,3
2025-05-19,tablet,firefox,paid,southern,23,0
2025-05-19,tablet,firefox,paid,eastern,13,1
2025-05-19,tablet,firefox,paid,western,23,0
2025-05-19,tablet,firefox,paid,central,8,0
2025-05-19,tablet,safari,organic,northern,62,4
2025-05-19,tablet,safari,organic,southern,37,1
2025-05-19,tablet,safari,organic,eastern,10,0
2025-05-19,tablet,safari,organic,western,29,0
2025-05-19,tablet,safari,organic,central,24,0
2025-05-19,tablet,safari,paid,northern,24,1
2025-05-19,tablet,safari,paid,southern,15,1
2025-05-19,tablet,safari,paid,eastern,10,1
2025-05-19,tablet,safari,paid,western,11,1
2025-05-19,tablet,safari,paid,central,4,0
2025-05-20,mobile,chrome,organic,northern,859,50
2025-05-20,mobile,chrome,organic,southern,441,23
2025-05-20,mobile,chrome,organic,eastern,196,6
2025-05-20,mobile,chrome,organic,western,388,14
2025-05-20,mobile,chrome,organic,central,228,4
2025-05-20,mobile,chrome,paid,northern,428,41
2025-05-20,mobile,chrome,paid,southern,259,16
2025-05-20,mobile,chrome,paid,eastern,141,6
2025-05-20,mobile,chrome,paid,western,240,9
2025-05-20,mobile,chrome,paid,central,143,5
2025-05-20,mobile,firefox,organic,northern,507,15
2025-05-20,mobile,firefox,organic,southern,285,12
2025-05-20,mobile,firefox,organic,eastern,138,7
2025-05-20,mobile,firefox,organic,western,244,8
2025-05-20,mobile,firefox,organic,central,194,1
2025-05-20,mobile,firefox,paid,northern,302,11
2025-05-20,mobile,firefox,paid,southern,172,9
2025-05-20,mobile,firefox,paid,eastern,96,2
2025-05-20,mobile,firefox,paid,western,145,2
2025-05-20,mobile,firefox,paid,central,90,4
2025-05-20,mobile,safari,organic,northern,297,16
2025-05-20,mobile,safari,organic,southern,187,8
2025-05-20,mobile,safari,organic,eastern,91,5
2025-05-20,mobile,safari,organic,western,193,5
2025-05-20,mobile,safari,organic,central,106,6
2025-05-20,mobile,safari,paid,northern,186,12
2025-05-20,mobile,safari,paid,southern,109,11
2025-05-20,mobile,safari,paid,eastern,66,3
2025-05-20,mobile,safari,paid,western,93,7
2025-05-20,mobile,safari,paid,central,66,6
2025-05-20,desktop,chrome,organic,northern,421,23
2025-05-20,desktop,chrome,organic,southern,213,19
2025-05-20,desktop,chrome,organic,eastern,131,4
2025-05-20,desktop,chrome,organic,western,223,9
2025-05-20,desktop,chrome,organic,central,113,3
2025-05-20,desktop,chrome,paid,northern,227,19
2025-05-20,desktop,chrome,paid,southern,127,7
2025-05-20,desktop,chrome,paid,eastern,68,3
2025-05-20,desktop,chrome,paid,western,120,7
2025-05-20,desktop,chrome,paid,central,87,5
2025-05-20,desktop,firefox,organic,northern,275,19
2025-05-20,desktop,firefox,organic,southern,131,6
2025-05-20,desktop,firefox,organic,eastern,68,1
2025-05-20,desktop,firefox,organic,western,138,4
2025-05-20,desktop,firefox,organic,central,91,1
2025-05-20,desktop,firefox,paid,northern,156,6
2025-05-20,desktop,firefox,paid,southern,90,5
2025-05-20,desktop,firefox,paid,eastern,52,1
2025-05-20,desktop,firefox,paid,western,74,8
2025-05-20,desktop,firefox,paid,central,61,2
2025-05-20,desktop,safari,organic,northern,144,9
2025-05-20,desktop,safari,organic,southern,96,6
2025-05-20,desktop,safari,organic,eastern,43,0
2025-05-20,desktop,safari,organic,western,94,4
2025-05-20,desktop,safari,organic,central,52,2
2025-05-20,desktop,safari,paid,northern,100,9
2025-05-20,desktop,safari,paid,southern,50,4
2025-05-20,desktop,safari,paid,eastern,34,6
2025-05-20,desktop,safari,paid,western,53,6
2025-05-20,desktop,safari,paid,central,27,1
2025-05-20,tablet,chrome,organic,northern,103,4
2025-05-20,tablet,chrome,organic,southern,54,2
2025-05-20,tablet,chrome,organic,eastern,30,0
2025-05-20,tablet,chrome,organic,western,64,1
2025-05-20,tablet,chrome,organic,central,46,0
2025-05-20,tablet,chrome,paid,northern,85,4
2025-05-20,tablet,chrome,paid,southern,41,2
2025-05-20,tablet,chrome,paid,eastern,21,0
2025-05-20,tablet,chrome,paid,western,41,4
2025-05-20,tablet,chrome,paid,central,28,2
2025-05-20,tablet,firefox,organic,northern,97,5
2025-05-20,tablet,firefox,organic,southern,48,2
2025-05-20,tablet,firefox,organic,eastern,26,1
2025-05-20,tablet,firefox,organic,western,33,0
2025-05-20,tablet,firefox,organic,central,36,1
2025-05-20,tablet,firefox,paid,northern,56,1
2025-05-20,tablet,firefox,paid,southern,27,2
2025-05-20,tablet,firefox,paid,eastern,12,0
2025-05-20,tablet,firefox,paid,western,27,2
2025-05-20,tablet,firefox,paid,central,18,2
2025-05-20,tablet,safari,organic,northern,49,1
2025-05-20,tablet,safari,organic,southern,23,1
2025-05-20,tablet,safari,organic,eastern,19,2
2025-05-20,tablet,safari,organic,western,25,1
2025-05-20,tablet,safari,organic,central,14,1
2025-05-20,tablet,safari,paid,northern,28,2
2025-05-20,tablet,safari,paid,southern,20,1
2025-05-20,tablet,safari,paid,eastern,8,0
2025-05-20,tablet,safari,paid,western,22,0
2025-05-20,tablet,safari,paid,central,8,0
2025-05-21,mobile,chrome,organic,northern,849,49
2025-05-21,mobile,chrome,organic,southern,381,16
2025-05-21,mobile,chrome,organic,eastern,206,8
2025-05-21,mobile,chrome,organic,western,394,15
2025-05-21,mobile,chrome,organic,central,268,6
2025-05-21,mobile,chrome,paid,northern,392,25
2025-05-21,mobile,chrome,paid,southern,194,3
2025-05-21,mobile,chrome,paid,eastern,92,2
2025-05-21,mobile,chrome,paid,western,202,11
2025-05-21,mobile,chrome,paid,central,122,8
2025-05-21,mobile,firefox,organic,northern,434,25
2025-05-21,mobile,firefox,organic,southern,238,5
2025-05-21,mobile,firefox,organic,eastern,136,6
2025-05-21,mobile,firefox,organic,western,229,10
2025-05-21,mobile,firefox,organic,central,149,5
2025-05-21,mobile,firefox,paid,northern,198,11
2025-05-21,mobile,firefox,paid,southern,136,7
2025-05-21,mobile,firefox,paid,eastern,74,2
2025-05-21,mobile,firefox,paid,western,114,2
2025-05-21,mobile,firefox,paid,central,76,1
2025-05-21,mobile,safari,organic,northern,275,13
2025-05-21,mobile,safari,organic,southern,136,7
2025-05-21,mobile,safari,organic,eastern,86,4
2025-05-21,mobile,safari,organic,western,141,6
2025-05-21,mobile,safari,organic,central,79,0
2025-05-21,mobile,safari,paid,northern,156,17
2025-05-21,mobile,safari,paid,southern,63,8
2025-05-21,mobile,safari,paid,eastern,41,3
2025-05-21,mobile,safari,paid,western,54,8
2025-05-21,mobile,safari,paid,central,40,1
2025-05-21,desktop,chrome,organic,northern,441,37
2025-05-21,desktop,chrome,organic,southern,177,6
2025-05-21,desktop,chrome,organic,eastern,118,3
2025-05-21,desktop,chrome,organic,western,219,8
2025-05-21,desktop,chrome,organic,central,143,3
2025-05-21,desktop,chrome,paid,northern,207,12
2025-05-21,desktop,chrome,paid,southern,86,7
2025-05-21,desktop,chrome,paid,eastern,45,3
2025-05-21,desktop,chrome,paid,western,106,7
2025-05-21,desktop,chrome,paid,central,54,1
2025-05-21,desktop,firefox,organic,northern,219,15
2025-05-21,desktop,firefox,organic,southern,95,6
2025-05-21,desktop,firefox,organic,eastern,59,1
2025-05-21,desktop,firefox,organic,western,111,5
2025-05-21,desktop,firefox,organic,central,74,1
2025-05-21,desktop,firefox,paid,northern,106,6
2025-05-21,desktop,firefox,paid,southern,56,6
2025-05-21,desktop,firefox,paid,eastern,35,1
2025-05-21,desktop,firefox,paid,western,51,2
2025-05-21,desktop,firefox,paid,central,43,3
2025-05-21,desktop,safari,organic,northern,141,11
2025-05-21,desktop,safari,organic,southern,70,2
2025-05-21,desktop,safari,organic,eastern,41,0
2025-05-21,desktop,safari,organic,western,85,0
2025-05-21,desktop,safari,organic,central,42,2
2025-05-21,desktop,safari,paid,northern,80,7
2025-05-21,desktop,safari,paid,southern,30,1
2025-05-21,desktop,safari,paid,eastern,19,3
2025-05-21,desktop,safari,paid,western,28,2
2025-05-21,desktop,safari,paid,central,22,0
2025-05-21,tablet,chrome,organic,northern,132,5
2025-05-21,tablet,chrome,organic,southern,49,2
2025-05-21,tablet,chrome,organic,eastern,46,0
2025-05-21,tablet,chrome,organic,western,74,1
2025-05-21,tablet,chrome,organic,central,53,2
2025-05-21,tablet,chrome,paid,northern,64,3
2025-05-21,tablet,chrome,paid,southern,37,2
2025-05-21,tablet,chrome,paid,eastern,13,0
2025-05-21,tablet,chrome,paid,western,34,0
2025-05-21,tablet,chrome,paid,central,22,0
2025-05-21,tablet,firefox,organic,northern,96,3
2025-05-21,tablet,firefox,organic,southern,45,1
2025-05-21,tablet,firefox,organic,eastern,13,0
2025-05-21,tablet,firefox,organic,western,41,2
2025-05-21,tablet,firefox,organic,central,29,2
2025-05-21,tablet,firefox,paid,northern,44,3
2025-05-21,tablet,firefox,paid,southern,20,2
2025-05-21,tablet,firefox,paid,eastern,4,0
2025-05-21,tablet,firefox,paid,western,20,2
2025-05-21,tablet,firefox,paid,central,21,0
2025-05-21,tablet,safari,organic,northern,55,5
2025-05-21,tablet,safari,organic,southern,30,5
2025-05-21,tablet,safari,organic,eastern,15,1
2025-05-21,tablet,safari,organic,western,37,4
2025-05-21,tablet,safari,organic,central,13,0
2025-05-21,tablet,safari,paid,northern,17,0
2025-05-21,tablet,safari,paid,southern,17,1
2025-05-21,tablet,safari,paid,eastern,10,0
2025-05-21,tablet,safari,paid,western,15,0
2025-05-21,tablet,safari,paid,central,6,0
2025-05-22,mobile,chrome,organic,northern,974,57
2025-05-22,mobile,chrome,organic,southern,472,21
2025-05-22,mobile,chrome,organic,eastern,194,7
2025-05-22,mobile,chrome,organic,western,491,17
2025-05-22,mobile,chrome,organic,central,314,4
2025-05-22,mobile,chrome,paid,northern,338,21
2025-05-22,mobile,chrome,paid,southern,206,18
2025-05-22,mobile,chrome,paid,eastern,95,4
2025-05-22,mobile,chrome,paid,western,176,10
2025-05-22,mobile,chrome,paid,central,122,5
2025-05-22,mobile,firefox,organic,northern,547,21
2025-05-22,mobile,firefox,organic,southern,295,12
2025-05-22,mobile,firefox,organic,eastern,122,4
2025-05-22,mobile,firefox,organic,western,300,6
2025-05-22,mobile,firefox,organic,central,203,3
2025-05-22,mobile,firefox,paid,northern,235,12
2025-05-22,mobile,firefox,paid,southern,107,5
2025-05-22,mobile,firefox,paid,eastern,49,5
2025-05-22,mobile,firefox,paid,western,103,2
2025-05-22,mobile,firefox,paid,central,83,2
2025-05-22,mobile,safari,organic,northern,406,18
2025-05-22,mobile,safari,organic,southern,232,19
2025-05-22,mobile,safari,organic,eastern,124,2
2025-05-22,mobile,safari,organic,western,205,8
2025-05-22,mobile,safari,organic,central,145,5
2025-05-22,mobile,safari,paid,northern,160,13
2025-05-22,mobile,safari,paid,southern,66,4
2025-05-22,mobile,safari,paid,eastern,47,1
2025-05-22,mobile,safari,paid,western,89,4
2025-05-22,mobile,safari,paid,central,52,1
2025-05-22,desktop,chrome,organic,northern,433,22
2025-05-22,desktop,chrome,organic,southern,242,13
2025-05-22,desktop,chrome,organic,eastern,98,2
2025-05-22,desktop,chrome,organic,western,234,9
2025-05-22,desktop,chrome,organic,central,154,5
2025-05-22,desktop,chrome,paid,northern,159,19
2025-05-22,desktop,chrome,paid,southern,75,6
2025-05-22,desktop,chrome,paid,eastern,35,0
2025-05-22,desktop,chrome,paid,western,79,2
2025-05-22,desktop,chrome,paid,central,57,5
2025-05-22,desktop,firefox,organic,northern,303,14
2025-05-22,desktop,firefox,organic,southern,177,5
2025-05-22,desktop,firefox,organic,eastern,73,3
2025-05-22,desktop,firefox,organic,western,143,7
2025-05-22,desktop,firefox,organic,central,91,3
2025-05-22,desktop,firefox,paid,northern,113,6
2025-05-22,desktop,firefox,paid,southern,55,0
2025-05-22,desktop,firefox,paid,eastern,31,4
2025-05-22,desktop,firefox,paid,western,51,2
2025-05-22,desktop,firefox,paid,central,46,2
2025-05-22,desktop,safari,organic,northern,221,17
2025-05-22,desktop,safari,organic,southern,101,7
2025-05-22,desktop,safari,organic,eastern,50,1
2025-05-22,desktop,safari,organic,western,86,3
2025-05-22,desktop,safari,organic,central,65,2
2025-05-22,desktop,safari,paid,northern,67,8
2025-05-22,desktop,safari,paid,southern,37,6
2025-05-22,desktop,safari,paid,eastern,19,0
2025-05-22,desktop,safari,paid,western,36,1
2025-05-22,desktop,safari,paid,central,31,3
2025-05-22,tablet,chrome,organic,northern,146,7
2025-05-22,tablet,chrome,organic,southern,91,6
2025-05-22,tablet,chrome,organic,eastern,22,0
2025-05-22,tablet,chrome,organic,western,79,3
2025-05-22,tablet,chrome,organic,central,43,1
2025-05-22,tablet,chrome,paid,northern,53,3
2025-05-22,tablet,chrome,paid,southern,36,1
2025-05-22,tablet,chrome,paid,eastern,8,0
2025-05-22,tablet,chrome,paid,western,34,1
2025-05-22,tablet,chrome,paid,central,11,0
2025-05-22,tablet,firefox,organic,northern,103,3
2025-05-22,tablet,firefox,organic,southern,44,4
2025-05-22,tablet,firefox,organic,eastern,26,0
2025-05-22,tablet,firefox,organic,western,55,3
2025-05-22,tablet,firefox,organic,central,25,0
2025-05-22,tablet,firefox,paid,northern,39,2
2025-05-22,tablet,firefox,paid,southern,23,3
2025-05-22,tablet,firefox,paid,eastern,10,0
2025-05-22,tablet,firefox,paid,western,20,0
2025-05-22,tablet,firefox,paid,central,10,0
2025-05-22,tablet,safari,organic,northern,57,1
2025-05-22,tablet,safari,organic,southern,32,2
2025-05-22,tablet,safari,organic,eastern,15,1
2025-05-22,tablet,safari,organic,western,37,1
2025-05-22,tablet,safari,organic,central,25,0
2025-05-22,tablet,safari,paid,northern,24,1
2025-05-22,tablet,safari,paid,southern,16,1
2025-05-22,tablet,safari,paid,eastern,6,0
2025-05-22,tablet,safari,paid,western,16,1
2025-05-22,tablet,safari,paid,central,5,0
2025-05-23,mobile,chrome,organic,northern,793,33
2025-05-23,mobile,chrome,organic,southern,371,17
2025-05-23,mobile,chrome,organic,eastern,164,5
2025-05-23,mobile,chrome,organic,western,387,15
2025-05-23,mobile,chrome,organic,central,306,4
2025-05-23,mobile,chrome,paid,northern,355,17
2025-05-23,mobile,chrome,paid,southern,215,16
2025-05-23,mobile,chrome,paid,eastern,98,4
2025-05-23,mobile,chrome,paid,western,218,14
2025-05-23,mobile,chrome,paid,central,144,6
2025-05-23,mobile,firefox,organic,northern,477,20
2025-05-23,mobile,firefox,organic,southern,231,10
2025-05-23,mobile,firefox,organic,eastern,119,5
2025-05-23,mobile,firefox,organic,western,248,8
2025-05-23,mobile,firefox,organic,central,186,4
2025-05-23,mobile,firefox,paid,northern,219,8
2025-05-23,mobile,firefox,paid,southern,114,5
2025-05-23,mobile,firefox,paid,eastern,81,3
2025-05-23,mobile,firefox,paid,western,121,3
2025-05-23,mobile,firefox,paid,central,78,1
2025-05-23,mobile,safari,organic,northern,312,14
2025-05-23,mobile,safari,organic,southern,169,6
2025-05-23,mobile,safari,organic,eastern,90,1
2025-05-23,mobile,safari,organic,western,161,5
2025-05-23,mobile,safari,organic,central,122,5
2025-05-23,mobile,safari,paid,northern,159,10
2025-05-23,mobile,safari,paid,southern,89,3
2025-05-23,mobile,safari,paid,eastern,29,0
2025-05-23,mobile,safari,paid,western,75,4
2025-05-23,mobile,safari,paid,central,75,2
2025-05-23,desktop,chrome,organic,northern,365,24
2025-05-23,desktop,chrome,organic,southern,176,10
2025-05-23,desktop,chrome,organic,eastern,92,4
2025-05-23,desktop,chrome,organic,western,205,7
2025-05-23,desktop,chrome,organic,central,127,4
2025-05-23,desktop,chrome,paid,northern,183,11
2025-05-23,desktop,chrome,paid,southern,93,10
2025-05-23,desktop,chrome,paid,eastern,44,2
2025-05-23,desktop,chrome,paid,western,101,4
2025-05-23,desktop,chrome,paid,central,73,2
2025-05-23,desktop,firefox,organic,northern,239,9
2025-05-23,desktop,firefox,organic,southern,123,7
2025-05-23,desktop,firefox,organic,eastern,51,0
2025-05-23,desktop,firefox,organic,western,118,5
2025-05-23,desktop,firefox,organic,central,83,1
2025-05-23,desktop,firefox,paid,northern,114,8
2025-05-23,desktop,firefox,paid,southern,66,6
2025-05-23,desktop,firefox,paid,eastern,26,2
2025-05-23,desktop,firefox,paid,western,60,4
2025-05-23,desktop,firefox,paid,central,52,1
2025-05-23,desktop,safari,organic,northern,161,6
2025-05-23,desktop,safari,organic,southern,86,6
2025-05-23,desktop,safari,organic,eastern,37,1
2025-05-23,desktop,safari,organic,western,78,3
2025-05-23,desktop,safari,organic,central,52,0
2025-05-23,desktop,safari,paid,northern,73,4
2025-05-23,desktop,safari,paid,southern,38,0
2025-05-23,desktop,safari,paid,eastern,16,2
2025-05-23,desktop,safari,paid,western,40,1
2025-05-23,desktop,safari,paid,central,24,1
2025-05-23,tablet,chrome,organic,northern,130,1
2025-05-23,tablet,chrome,organic,southern,57,2
2025-05-23,tablet,chrome,organic,eastern,29,0
2025-05-23,tablet,chrome,organic,western,65,3
2025-05-23,tablet,chrome,organic,central,39,2
2025-05-23,tablet,chrome,paid,northern,48,1
2025-05-23,tablet,chrome,paid,southern,42,4
2025-05-23,tablet,chrome,paid,eastern,12,2
2025-05-23,tablet,chrome,paid,western,28,2
2025-05-23,tablet,chrome,paid,central,22,1
2025-05-23,tablet,firefox,organic,northern,81,1
2025-05-23,tablet,firefox,organic,southern,36,1
2025-05-23,tablet,firefox,organic,eastern,14,0
2025-05-23,tablet,firefox,organic,western,42,0
2025-05-23,tablet,firefox,organic,central,28,3
