day,location,browser,device,channel,returning_user,visitors,sales,spend
2025-05-14,southern,firefox,desktop,organic,new,62,4,0
2025-05-14,southern,firefox,desktop,organic,returning,72,6,0
2025-05-14,southern,firefox,desktop,paid_search,new,35,1,166
2025-05-14,southern,firefox,desktop,paid_search,returning,26,2,145
2025-05-14,southern,firefox,desktop,paid_social,new,28,2,68
2025-05-14,southern,firefox,desktop,paid_social,returning,32,2,59
2025-05-14,southern,firefox,desktop,direct,new,26,1,0
2025-05-14,southern,firefox,desktop,direct,returning,32,0,0
2025-05-14,southern,firefox,tablet,organic,new,35,1,0
2025-05-14,southern,firefox,tablet,organic,returning,30,1,0
2025-05-14,southern,firefox,tablet,paid_search,new,18,1,84
2025-05-14,southern,firefox,tablet,paid_search,returning,16,1,73
2025-05-14,southern,firefox,tablet,paid_social,new,16,0,34
2025-05-14,southern,firefox,tablet,paid_social,returning,18,0,30
2025-05-14,southern,firefox,tablet,direct,new,13,0,0
2025-05-14,southern,firefox,tablet,direct,returning,28,2,0
2025-05-14,southern,safari,mobile,organic,new,40,0,0
2025-05-14,southern,safari,mobile,organic,returning,44,2,0
2025-05-14,southern,safari,mobile,paid_search,new,19,0,112
2025-05-14,southern,safari,mobile,paid_search,returning,22,4,98
2025-05-14,southern,safari,mobile,paid_social,new,27,1,46
2025-05-14,southern,safari,mobile,paid_social,returning,25,1,40
2025-05-14,southern,safari,mobile,direct,new,24,0,0
2025-05-14,southern,safari,mobile,direct,returning,21,1,0
2025-05-14,southern,safari,desktop,organic,new,47,3,0
2025-05-14,southern,safari,desktop,organic,returning,57,7,0
2025-05-14,southern,safari,desktop,paid_search,new,19,0,115
2025-05-14,southern,safari,desktop,paid_search,returning,23,1,101
2025-05-14,southern,safari,desktop,paid_social,new,28,0,47
2025-05-14,southern,safari,desktop,paid_social,returning,18,2,41
2025-05-14,southern,safari,desktop,direct,new,23,1,0
2025-05-14,southern,safari,desktop,direct,returning,23,1,0
2025-05-14,southern,safari,tablet,organic,new,24,0,0
2025-05-14,southern,safari,tablet,organic,returning,17,0,0
2025-05-14,southern,safari,tablet,paid_search,new,13,1,58
2025-05-14,southern,safari,tablet,paid_search,returning,16,0,51
2025-05-14,southern,safari,tablet,paid_social,new,8,0,24
2025-05-14,southern,safari,tablet,paid_social,returning,9,0,21
2025-05-14,southern,safari,tablet,direct,new,17,0,0
2025-05-14,southern,safari,tablet,direct,returning,8,0,0
2025-05-14,eastern,chrome,mobile,organic,new,85,0,0
2025-05-14,eastern,chrome,mobile,organic,returning,67,4,0
2025-05-14,eastern,chrome,mobile,paid_search,new,31,1,179
2025-05-14,eastern,chrome,mobile,paid_search,returning,41,2,156
2025-05-14,eastern,chrome,mobile,paid_social,new,36,0,73
2025-05-14,eastern,chrome,mobile,paid_social,returning,40,0,64
2025-05-14,eastern,chrome,mobile,direct,new,44,3,0
2025-05-14,eastern,chrome,mobile,direct,returning,41,3,0
2025-05-14,eastern,chrome,desktop,organic,new,70,1,0
2025-05-14,eastern,chrome,desktop,organic,returning,71,9,0
2025-05-14,eastern,chrome,desktop,paid_search,new,30,1,184
2025-05-14,eastern,chrome,desktop,paid_search,returning,40,2,160
2025-05-14,eastern,chrome,desktop,paid_social,new,31,1,75
2025-05-14,eastern,chrome,desktop,paid_social,returning,28,2,66
2025-05-14,eastern,chrome,desktop,direct,new,40,1,0
2025-05-14,eastern,chrome,desktop,direct,returning,42,1,0
2025-05-14,eastern,chrome,tablet,organic,new,36,0,0
2025-05-14,eastern,chrome,tablet,organic,returning,40,4,0
2025-05-14,eastern,chrome,tablet,paid_search,new,12,0,93
2025-05-14,eastern,chrome,tablet,paid_search,returning,15,0,81
2025-05-14,eastern,chrome,tablet,paid_social,new,29,0,38
2025-05-14,eastern,chrome,tablet,paid_social,returning,27,0,33
2025-05-14,eastern,chrome,tablet,direct,new,8,0,0
2025-05-14,eastern,chrome,tablet,direct,returning,26,3,0
2025-05-14,eastern,firefox,mobile,organic,new,34,0,0
2025-05-14,eastern,firefox,mobile,organic,returning,45,1,0
2025-05-14,eastern,firefox,mobile,paid_search,new,19,0,101
2025-05-14,eastern,firefox,mobile,paid_search,returning,24,2,88
2025-05-14,eastern,firefox,mobile,paid_social,new,17,0,41
2025-05-14,eastern,firefox,mobile,paid_social,returning,23,0,36
2025-05-14,eastern,firefox,mobile,direct,new,30,1,0
2025-05-14,eastern,firefox,mobile,direct,returning,15,1,0
2025-05-14,eastern,firefox,desktop,organic,new,52,2,0
2025-05-14,eastern,firefox,desktop,organic,returning,33,4,0
2025-05-14,eastern,firefox,desktop,paid_search,new,23,0,104
2025-05-14,eastern,firefox,desktop,paid_search,returning,24,1,91
2025-05-14,eastern,firefox,desktop,paid_social,new,17,0,42
2025-05-14,eastern,firefox,desktop,paid_social,returning,23,2,37
2025-05-14,eastern,firefox,desktop,direct,new,19,1,0
2025-05-14,eastern,firefox,desktop,direct,returning,23,2,0
2025-05-14,eastern,firefox,tablet,organic,new,15,0,0
2025-05-14,eastern,firefox,tablet,organic,returning,23,0,0
2025-05-14,eastern,firefox,tablet,paid_search,new,23,0,52
2025-05-14,eastern,firefox,tablet,paid_search,returning,6,1,46
2025-05-14,eastern,firefox,tablet,paid_social,new,17,1,21
2025-05-14,eastern,firefox,tablet,paid_social,returning,10,0,19
2025-05-14,eastern,firefox,tablet,direct,new,14,0,0
2025-05-14,eastern,firefox,tablet,direct,returning,13,0,0
2025-05-14,eastern,safari,mobile,organic,new,29,1,0
2025-05-14,eastern,safari,mobile,organic,returning,32,3,0
2025-05-14,eastern,safari,mobile,paid_search,new,19,0,70
2025-05-14,eastern,safari,mobile,paid_search,returning,14,0,61
2025-05-14,eastern,safari,mobile,paid_social,new,12,1,29
2025-05-14,eastern,safari,mobile,paid_social,returning,16,1,25
2025-05-14,eastern,safari,mobile,direct,new,17,0,0
2025-05-14,eastern,safari,mobile,direct,returning,17,1,0
2025-05-14,eastern,safari,desktop,organic,new,32,1,0
2025-05-14,eastern,safari,desktop,organic,returning,28,1,0
2025-05-14,eastern,safari,desktop,paid_search,new,18,0,72
2025-05-14,eastern,safari,desktop,paid_search,returning,10,1,63
2025-05-14,eastern,safari,desktop,paid_social,new,14,1,29
2025-05-14,eastern,safari,desktop,paid_social,returning,6,0,26
2025-05-14,eastern,safari,desktop,direct,new,12,1,0
2025-05-14,eastern,safari,desktop,direct,returning,13,0,0
2025-05-14,eastern,safari,tablet,organic,new,13,0,0
2025-05-14,eastern,safari,tablet,organic,returning,16,0,0
2025-05-14,eastern,safari,tablet,paid_search,new,7,0,36
2025-05-14,eastern,safari,tablet,paid_search,returning,7,0,32
2025-05-14,eastern,safari,tablet,paid_social,new,5,1,15
2025-05-14,eastern,safari,tablet,paid_social,returning,6,0,13
2025-05-14,eastern,safari,tablet,direct,new,5,0,0
2025-05-14,eastern,safari,tablet,direct,returning,4,0,0
2025-05-14,western,chrome,mobile,organic,new,65,1,0
2025-05-14,western,chrome,mobile,organic,returning,69,5,0
2025-05-14,western,chrome,mobile,paid_search,new,33,1,183
2025-05-14,western,chrome,mobile,paid_search,returning,41,2,160
2025-05-14,western,chrome,mobile,paid_social,new,25,0,75
2025-05-14,western,chrome,mobile,paid_social,returning,39,1,65
2025-05-14,western,chrome,mobile,direct,new,32,1,0
2025-05-14,western,chrome,mobile,direct,returning,28,2,0
2025-05-14,western,chrome,desktop,organic,new,77,0,0
2025-05-14,western,chrome,desktop,organic,returning,80,8,0
2025-05-14,western,chrome,desktop,paid_search,new,39,0,188
2025-05-14,western,chrome,desktop,paid_search,returning,25,2,164
2025-05-14,western,chrome,desktop,paid_social,new,36,0,77
2025-05-14,western,chrome,desktop,paid_social,returning,40,5,67
2025-05-14,western,chrome,desktop,direct,new,27,0,0
2025-05-14,western,chrome,desktop,direct,returning,33,2,0
2025-05-14,western,chrome,tablet,organic,new,35,0,0
2025-05-14,western,chrome,tablet,organic,returning,40,1,0
2025-05-14,western,chrome,tablet,paid_search,new,19,1,95
2025-05-14,western,chrome,tablet,paid_search,returning,16,3,83
2025-05-14,western,chrome,tablet,paid_social,new,26,0,39
2025-05-14,western,chrome,tablet,paid_social,returning,18,0,34
2025-05-14,western,chrome,tablet,direct,new,21,1,0
2025-05-14,western,chrome,tablet,direct,returning,18,2,0
2025-05-14,western,firefox,mobile,organic,new,34,1,0
2025-05-14,western,firefox,mobile,organic,returning,52,3,0
2025-05-14,western,firefox,mobile,paid_search,new,24,0,103
2025-05-14,western,firefox,mobile,paid_search,returning,26,1,90
2025-05-14,western,firefox,mobile,paid_social,new,16,0,42
2025-05-14,western,firefox,mobile,paid_social,returning,16,1,37
2025-05-14,western,firefox,mobile,direct,new,21,0,0
2025-05-14,western,firefox,mobile,direct,returning,19,2,0
2025-05-14,western,firefox,desktop,organic,new,28,0,0
2025-05-14,western,firefox,desktop,organic,returning,45,4,0
2025-05-14,western,firefox,desktop,paid_search,new,24,0,106
2025-05-14,western,firefox,desktop,paid_search,returning,18,1,93
2025-05-14,western,firefox,desktop,paid_social,new,24,0,43
2025-05-14,western,firefox,desktop,paid_social,returning,19,1,38
2025-05-14,western,firefox,desktop,direct,new,21,0,0
2025-05-14,western,firefox,desktop,direct,returning,14,1,0
2025-05-14,western,firefox,tablet,organic,new,21,0,0
2025-05-14,western,firefox,tablet,organic,returning,19,1,0
2025-05-14,western,firefox,tablet,paid_search,new,11,0,54
2025-05-14,western,firefox,tablet,paid_search,returning,7,0,47
2025-05-14,western,firefox,tablet,paid_social,new,12,0,22
2025-05-14,western,firefox,tablet,paid_social,returning,14,0,19
2025-05-14,western,firefox,tablet,direct,new,7,0,0
2025-05-14,western,firefox,tablet,direct,returning,6,0,0
2025-05-14,western,safari,mobile,organic,new,17,0,0
2025-05-14,western,safari,mobile,organic,returning,30,3,0
2025-05-14,western,safari,mobile,paid_search,new,15,0,72
2025-05-14,western,safari,mobile,paid_search,returning,15,1,63
2025-05-14,western,safari,mobile,paid_social,new,11,0,29
2025-05-14,western,safari,mobile,paid_social,returning,13,0,26
2025-05-14,western,safari,mobile,direct,new,14,0,0
2025-05-14,western,safari,mobile,direct,returning,14,0,0
2025-05-14,western,safari,desktop,organic,new,39,1,0
2025-05-14,western,safari,desktop,organic,returning,22,0,0
2025-05-14,western,safari,desktop,paid_search,new,16,0,74
2025-05-14,western,safari,desktop,paid_search,returning,13,1,64
2025-05-14,western,safari,desktop,paid_social,new,13,1,30
2025-05-14,western,safari,desktop,paid_social,returning,16,5,26
2025-05-14,western,safari,desktop,direct,new,15,2,0
2025-05-14,western,safari,desktop,direct,returning,23,2,0
2025-05-14,western,safari,tablet,organic,new,9,0,0
2025-05-14,western,safari,tablet,organic,returning,9,1,0
2025-05-14,western,safari,tablet,paid_search,new,9,0,37
2025-05-14,western,safari,tablet,paid_search,returning,8,0,32
2025-05-14,western,safari,tablet,paid_social,new,5,0,15
2025-05-14,western,safari,tablet,paid_social,returning,4,0,13
2025-05-14,western,safari,tablet,direct,new,3,0,0
2025-05-14,western,safari,tablet,direct,returning,10,0,0
2025-05-14,central,chrome,mobile,organic,new,36,1,0
2025-05-14,central,chrome,mobile,organic,returning,37,1,0
2025-05-14,central,chrome,mobile,paid_search,new,12,0,91
2025-05-14,central,chrome,mobile,paid_search,returning,18,0,79
2025-05-14,central,chrome,mobile,paid_social,new,12,0,37
2025-05-14,central,chrome,mobile,paid_social,returning,22,0,32
2025-05-14,central,chrome,mobile,direct,new,15,1,0
2025-05-14,central,chrome,mobile,direct,returning,18,0,0
2025-05-14,central,chrome,desktop,organic,new,32,1,0
2025-05-14,central,chrome,desktop,organic,returning,37,1,0
2025-05-14,central,chrome,desktop,paid_search,new,30,2,93
2025-05-14,central,chrome,desktop,paid_search,returning,20,0,81
2025-05-14,central,chrome,desktop,paid_social,new,18,0,38
2025-05-14,central,chrome,desktop,paid_social,returning,20,2,33
2025-05-14,central,chrome,desktop,direct,new,17,1,0
2025-05-14,central,chrome,desktop,direct,returning,11,0,0
2025-05-14,central,chrome,tablet,organic,new,18,1,0
2025-05-14,central,chrome,tablet,organic,returning,25,1,0
2025-05-14,central,chrome,tablet,paid_search,new,6,0,47
2025-05-14,central,chrome,tablet,paid_search,returning,11,0,41
2025-05-14,central,chrome,tablet,paid_social,new,6,0,19
2025-05-14,central,chrome,tablet,paid_social,returning,9,0,17
2025-05-14,central,chrome,tablet,direct,new,5,0,0
2025-05-14,central,chrome,tablet,direct,returning,8,0,0
2025-05-14,central,firefox,mobile,organic,new,23,1,0
2025-05-14,central,firefox,mobile,organic,returning,18,1,0
2025-05-14,central,firefox,mobile,paid_search,new,11,0,51
2025-05-14,central,firefox,mobile,paid_search,returning,13,0,45
2025-05-14,central,firefox,mobile,paid_social,new,15,0,21
2025-05-14,central,firefox,mobile,paid_social,returning,8,0,18
2025-05-14,central,firefox,mobile,direct,new,9,0,0
2025-05-14,central,firefox,mobile,direct,returning,7,1,0
2025-05-14,central,firefox,desktop,organic,new,31,0,0
2025-05-14,central,firefox,desktop,organic,returning,26,0,0
2025-05-14,central,firefox,desktop,paid_search,new,10,0,53
2025-05-14,central,firefox,desktop,paid_search,returning,13,0,46
2025-05-14,central,firefox,desktop,paid_social,new,9,0,22
2025-05-14,central,firefox,desktop,paid_social,returning,10,1,19
2025-05-14,central,firefox,desktop,direct,new,5,0,0
2025-05-14,central,firefox,desktop,direct,returning,11,0,0
2025-05-14,central,firefox,tablet,organic,new,6,0,0
2025-05-14,central,firefox,tablet,organic,returning,12,0,0
2025-05-14,central,firefox,tablet,paid_search,new,6,0,27
2025-05-14,central,firefox,tablet,paid_search,returning,6,0,23
2025-05-14,central,firefox,tablet,paid_social,new,1,0,11
2025-05-14,central,firefox,tablet,paid_social,returning,4,0,9
2025-05-14,central,firefox,tablet,direct,new,3,0,0
2025-05-14,central,firefox,tablet,direct,returning,4,1,0
2025-05-14,central,safari,mobile,organic,new,9,0,0
2025-05-14,central,safari,mobile,organic,returning,19,1,0
2025-05-14,central,safari,mobile,paid_search,new,7,0,36
2025-05-14,central,safari,mobile,paid_search,returning,5,0,31
2025-05-14,central,safari,mobile,paid_social,new,6,0,15
2025-05-14,central,safari,mobile,paid_social,returning,6,0,13
2025-05-14,central,safari,mobile,direct,new,7,0,0
2025-05-14,central,safari,mobile,direct,returning,7,1,0
2025-05-14,central,safari,desktop,organic,new,18,0,0
2025-05-14,central,safari,desktop,organic,returning,13,2,0
2025-05-14,central,safari,desktop,paid_search,new,13,0,37
2025-05-14,central,safari,desktop,paid_search,returning,8,0,32
2025-05-14,central,safari,desktop,paid_social,new,4,0,15
2025-05-14,central,safari,desktop,paid_social,returning,9,1,13
2025-05-14,central,safari,desktop,direct,new,3,1,0
2025-05-14,central,safari,desktop,direct,returning,8,0,0
2025-05-14,central,safari,tablet,organic,new,4,0,0
2025-05-14,central,safari,tablet,organic,returning,8,0,0
2025-05-14,central,safari,tablet,paid_search,new,4,0,18
2025-05-14,central,safari,tablet,paid_search,returning,3,0,16
2025-05-14,central,safari,tablet,paid_social,new,3,1,8
2025-05-14,central,safari,tablet,paid_social,returning,1,0,7
2025-05-14,central,safari,tablet,direct,new,0,0,0
2025-05-14,central,safari,tablet,direct,returning,3,0,21
2025-05-15,northern,chrome,mobile,organic,new,145,3,0
2025-05-15,northern,chrome,mobile,organic,returning,103,10,0
2025-05-15,northern,chrome,mobile,paid_search,new,63,1,220
2025-05-15,northern,chrome,mobile,paid_search,returning,45,4,202
2025-05-15,northern,chrome,mobile,paid_social,new,52,0,91
2025-05-15,northern,chrome,mobile,paid_social,returning,58,3,83
2025-05-15,northern,chrome,mobile,direct,new,61,1,0
2025-05-15,northern,chrome,mobile,direct,returning,50,1,0
2025-05-15,northern,chrome,desktop,organic,new,103,2,0
2025-05-15,northern,chrome,desktop,organic,returning,109,12,0
2025-05-15,northern,chrome,desktop,paid_search,new,56,2,217
2025-05-15,northern,chrome,desktop,paid_search,returning,59,4,200
2025-05-15,northern,chrome,desktop,paid_social,new,44,1,90
2025-05-15,northern,chrome,desktop,paid_social,returning,43,4,82
2025-05-15,northern,chrome,desktop,direct,new,62,0,0
2025-05-15,northern,chrome,desktop,direct,returning,45,4,0
2025-05-15,northern,chrome,tablet,organic,new,64,5,0
2025-05-15,northern,chrome,tablet,organic,returning,43,3,0
2025-05-15,northern,chrome,tablet,paid_search,new,20,1,107
2025-05-15,northern,chrome,tablet,paid_search,returning,35,1,98
2025-05-15,northern,chrome,tablet,paid_social,new,27,1,44
2025-05-15,northern,chrome,tablet,paid_social,returning,34,3,41
2025-05-15,northern,chrome,tablet,direct,new,27,1,0
2025-05-15,northern,chrome,tablet,direct,returning,24,4,0
2025-05-15,northern,firefox,mobile,organic,new,80,1,0
2025-05-15,northern,firefox,mobile,organic,returning,56,1,0
2025-05-15,northern,firefox,mobile,paid_search,new,34,1,142
2025-05-15,northern,firefox,mobile,paid_search,returning,29,3,131
2025-05-15,northern,firefox,mobile,paid_social,new,24,0,59
2025-05-15,northern,firefox,mobile,paid_social,returning,32,1,54
2025-05-15,northern,firefox,mobile,direct,new,41,0,0
2025-05-15,northern,firefox,mobile,direct,returning,21,1,0
2025-05-15,northern,firefox,desktop,organic,new,78,5,0
2025-05-15,northern,firefox,desktop,organic,returning,73,7,0
2025-05-15,northern,firefox,desktop,paid_search,new,35,0,141
2025-05-15,northern,firefox,desktop,paid_search,returning,35,2,129
2025-05-15,northern,firefox,desktop,paid_social,new,38,0,58
2025-05-15,northern,firefox,desktop,paid_social,returning,32,1,53
2025-05-15,northern,firefox,desktop,direct,new,38,2,0
2025-05-15,northern,firefox,desktop,direct,returning,34,6,0
2025-05-15,northern,firefox,tablet,organic,new,40,2,0
2025-05-15,northern,firefox,tablet,organic,returning,34,0,0
2025-05-15,northern,firefox,tablet,paid_search,new,14,1,69
2025-05-15,northern,firefox,tablet,paid_search,returning,19,1,64
2025-05-15,northern,firefox,tablet,paid_social,new,14,1,29
2025-05-15,northern,firefox,tablet,paid_social,returning,18,1,26
2025-05-15,northern,firefox,tablet,direct,new,16,0,0
2025-05-15,northern,firefox,tablet,direct,returning,17,0,0
2025-05-15,northern,safari,mobile,organic,new,56,0,0
2025-05-15,northern,safari,mobile,organic,returning,40,3,0
